LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
KS: KANSAS CITY,01/03/2013 17:14:00,,2712.00,1492.00,463.00,271.00,152.00,186.00,102.00,38.00,APPROVED
KS: KANSAS CITY,01/03/2013 18:15:00,,2818.00,1653.00,520.00,320.00,171.00,218.00,119.00,42.00,APPROVED
KS: KANSAS CITY,01/03/2013 19:15:00,,2709.00,1576.00,505.00,314.00,167.00,208.00,115.00,42.00,APPROVED
KS: KANSAS CITY,01/03/2013 20:15:00,,2619.00,1480.00,479.00,291.00,158.00,197.00,106.00,39.00,APPROVED
KS: KANSAS CITY,01/03/2013 21:15:00,,2527.00,1387.00,447.00,264.00,150.00,182.00,101.00,38.00,APPROVED
KS: KANSAS CITY,01/03/2013 22:16:00,,2495.00,1358.00,440.00,256.00,146.00,179.00,100.00,36.00,APPROVED
KS: KANSAS CITY,01/03/2013 23:16:00,,2482.00,1341.00,427.00,247.00,143.00,174.00,97.00,36.00,APPROVED
KS: KANSAS CITY,01/04/2013 00:16:00,,2473.00,1340.00,433.00,248.00,143.00,173.00,97.00,36.00,APPROVED
KS: KANSAS CITY,01/04/2013 01:16:00,,2514.00,1356.00,437.00,256.00,149.00,176.00,97.00,37.00,APPROVED
KS: KANSAS CITY,01/04/2013 02:16:00,,2559.00,1404.00,449.00,261.00,151.00,182.00,102.00,37.00,APPROVED
KS: KANSAS CITY,01/04/2013 03:17:00,,2571.00,1426.00,455.00,274.00,149.00,186.00,105.00,38.00,APPROVED
KS: KANSAS CITY,01/04/2013 04:17:00,,2615.00,1478.00,466.00,285.00,154.00,192.00,110.00,40.00,APPROVED
KS: KANSAS CITY,01/04/2013 05:17:00,,2795.00,1747.00,532.00,345.00,179.00,229.00,125.00,47.00,APPROVED
KS: KANSAS CITY,01/04/2013 06:17:00,,2901.00,1906.00,586.00,396.00,193.00,259.00,140.00,52.00,APPROVED
KS: KANSAS CITY,01/04/2013 07:17:00,,2884.00,1875.00,583.00,392.00,196.00,257.00,143.00,52.00,APPROVED
KS: KANSAS CITY,01/04/2013 08:18:00,,2816.00,1749.00,560.00,367.00,185.00,240.00,133.00,48.00,APPROVED
KS: KANSAS CITY,01/04/2013 09:18:00,,2777.00,1722.00,549.00,355.00,182.00,234.00,128.00,47.00,APPROVED
KS: KANSAS CITY,01/04/2013 10:18:00,,2787.00,1732.00,548.00,359.00,184.00,238.00,130.00,47.00,APPROVED
KS: KANSAS CITY,01/04/2013 11:18:00,,2768.00,1714.00,549.00,360.00,180.00,236.00,132.00,49.00,APPROVED
KS: KANSAS CITY,01/04/2013 12:18:00,,2757.00,1707.00,539.00,353.00,179.00,238.00,132.00,48.00,APPROVED
KS: KANSAS CITY,01/04/2013 13:19:00,,2761.00,1709.00,545.00,355.00,181.00,235.00,131.00,48.00,APPROVED
KS: KANSAS CITY,01/04/2013 14:19:00,,2747.00,1702.00,542.00,354.00,179.00,233.00,127.00,47.00,APPROVED
KS: KANSAS CITY,01/04/2013 15:19:00,,2756.00,1691.00,528.00,343.00,176.00,229.00,126.00,47.00,APPROVED
KS: KANSAS CITY,01/04/2013 16:19:00,,2713.00,1594.00,509.00,321.00,168.00,211.00,119.00,43.00,APPROVED
KS: KANSAS CITY,01/04/2013 17:20:00,,2656.00,1509.00,479.00,288.00,160.00,198.00,112.00,39.00,APPROVED
KS: KANSAS CITY,01/04/2013 18:20:00,,2652.00,1453.00,467.00,269.00,154.00,187.00,100.00,39.00,APPROVED
KS: KANSAS CITY,01/04/2013 19:20:00,,2701.00,1477.00,477.00,276.00,152.00,188.00,102.00,39.00,APPROVED
KS: KANSAS CITY,01/04/2013 20:20:00,,2731.00,1488.00,479.00,281.00,156.00,191.00,107.00,39.00,APPROVED
KS: KANSAS CITY,01/04/2013 21:20:00,,2713.00,1489.00,480.00,279.00,154.00,192.00,105.00,40.00,APPROVED
KS: KANSAS CITY,01/04/2013 22:21:00,,2695.00,1474.00,476.00,273.00,154.00,191.00,104.00,38.00,APPROVED
KS: KANSAS CITY,01/04/2013 23:21:00,,2686.00,1469.00,471.00,271.00,153.00,186.00,107.00,39.00,APPROVED
KS: KANSAS CITY,01/05/2013 00:21:00,,2683.00,1462.00,466.00,270.00,153.00,186.00,105.00,39.00,APPROVED
KS: KANSAS CITY,01/05/2013 14:24:00,,2640.00,1475.00,468.00,276.00,153.00,190.00,107.00,40.00,APPROVED
KS: KANSAS CITY,01/05/2013 15:24:00,,2697.00,1504.00,483.00,282.00,155.00,196.00,107.00,40.00,APPROVED
KS: KANSAS CITY,01/05/2013 16:24:00,,2704.00,1522.00,484.00,287.00,162.00,196.00,111.00,41.00,APPROVED
KS: KANSAS CITY,01/05/2013 17:25:00,,2685.00,1502.00,481.00,283.00,161.00,196.00,110.00,41.00,APPROVED
KS: KANSAS CITY,01/05/2013 18:25:00,,2672.00,1488.00,470.00,279.00,158.00,194.00,108.00,40.00,APPROVED
KS: KANSAS CITY,01/05/2013 19:25:00,,2662.00,1482.00,477.00,273.00,158.00,193.00,104.00,40.00,APPROVED
KS: KANSAS CITY,01/05/2013 20:25:00,,2678.00,1469.00,478.00,272.00,154.00,189.00,103.00,40.00,APPROVED
KS: KANSAS CITY,01/05/2013 21:26:00,,2662.00,1471.00,476.00,271.00,157.00,189.00,103.00,39.00,APPROVED
KS: KANSAS CITY,01/05/2013 22:26:00,,2641.00,1463.00,473.00,268.00,153.00,187.00,104.00,39.00,APPROVED
KS: KANSAS CITY,01/05/2013 23:26:00,,2665.00,1478.00,479.00,275.00,153.00,189.00,104.00,40.00,APPROVED
KS: KANSAS CITY,01/06/2013 00:26:00,,2686.00,1494.00,474.00,279.00,158.00,195.00,108.00,40.00,APPROVED
KS: KANSAS CITY,01/06/2013 01:26:00,,2721.00,1555.00,495.00,292.00,164.00,200.00,114.00,42.00,APPROVED
KS: KANSAS CITY,01/06/2013 02:27:00,,2827.00,1653.00,523.00,313.00,172.00,215.00,120.00,44.00,APPROVED
KS: KANSAS CITY,01/06/2013 03:27:00,,2961.00,1770.00,561.00,346.00,180.00,236.00,125.00,46.00,APPROVED
