LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
VA: HARRISONBURG,01/01/2016 00:55:00,,2667.00,1619.00,473.00,251.00,144.00,159.00,95.00,46.00,APPROVED
VA: HARRISONBURG,01/01/2016 01:55:00,,2683.00,1634.00,474.00,252.00,147.00,160.00,95.00,46.00,APPROVED
VA: HARRISONBURG,01/01/2016 02:55:00,,2708.00,1644.00,477.00,251.00,147.00,160.00,96.00,47.00,APPROVED
VA: HARRISONBURG,01/01/2016 03:55:00,,2733.00,1653.00,475.00,256.00,148.00,160.00,97.00,46.00,APPROVED
VA: HARRISONBURG,01/01/2016 04:55:00,,2711.00,1631.00,478.00,254.00,146.00,160.00,96.00,45.00,APPROVED
VA: HARRISONBURG,01/01/2016 05:56:00,,2731.00,1651.00,476.00,258.00,147.00,156.00,96.00,47.00,APPROVED
VA: HARRISONBURG,01/01/2016 06:56:00,,2729.00,1638.00,478.00,254.00,146.00,159.00,97.00,45.00,APPROVED
VA: HARRISONBURG,01/01/2016 07:56:00,,2729.00,1647.00,472.00,256.00,147.00,158.00,96.00,45.00,APPROVED
VA: HARRISONBURG,01/01/2016 08:56:00,,2737.00,1656.00,477.00,256.00,145.00,161.00,99.00,45.00,APPROVED
VA: HARRISONBURG,01/01/2016 09:56:00,,2760.00,1658.00,481.00,253.00,147.00,160.00,98.00,46.00,APPROVED
VA: HARRISONBURG,01/01/2016 10:57:00,,2755.00,1652.00,478.00,252.00,146.00,160.00,99.00,46.00,APPROVED
VA: HARRISONBURG,01/01/2016 11:57:00,,2764.00,1666.00,485.00,253.00,149.00,162.00,97.00,46.00,APPROVED
VA: HARRISONBURG,01/01/2016 12:57:00,,2803.00,1695.00,483.00,266.00,149.00,162.00,100.00,49.00,APPROVED
VA: HARRISONBURG,01/01/2016 13:57:00,,2810.00,1721.00,495.00,268.00,151.00,164.00,100.00,48.00,APPROVED
VA: HARRISONBURG,01/01/2016 14:58:00,,2787.00,1678.00,491.00,267.00,147.00,165.00,99.00,47.00,APPROVED
VA: HARRISONBURG,01/01/2016 15:58:00,,2751.00,1662.00,483.00,258.00,148.00,163.00,99.00,46.00,APPROVED
VA: HARRISONBURG,01/01/2016 16:58:00,,2739.00,1644.00,481.00,258.00,149.00,161.00,99.00,46.00,APPROVED
VA: HARRISONBURG,01/01/2016 17:58:00,,2704.00,1656.00,484.00,258.00,149.00,162.00,98.00,46.00,APPROVED
VA: HARRISONBURG,01/01/2016 18:58:00,,2695.00,1623.00,480.00,257.00,147.00,160.00,98.00,46.00,APPROVED
VA: HARRISONBURG,01/01/2016 19:59:00,,2664.00,1592.00,462.00,248.00,145.00,154.00,96.00,46.00,APPROVED
VA: HARRISONBURG,01/01/2016 20:59:00,,2659.00,1558.00,454.00,241.00,142.00,149.00,93.00,45.00,APPROVED
VA: HARRISONBURG,01/01/2016 21:59:00,,2656.00,1557.00,457.00,234.00,140.00,146.00,92.00,44.00,APPROVED
VA: HARRISONBURG,01/01/2016 22:59:00,,2660.00,1549.00,456.00,235.00,140.00,148.00,92.00,45.00,APPROVED
VA: HARRISONBURG,01/02/2016 00:00:00,,2691.00,1554.00,457.00,236.00,140.00,148.00,91.00,43.00,APPROVED
VA: HARRISONBURG,01/02/2016 01:00:00,,2740.00,1577.00,454.00,235.00,141.00,149.00,92.00,45.00,APPROVED
VA: HARRISONBURG,01/02/2016 02:00:00,,2739.00,1574.00,459.00,234.00,140.00,147.00,94.00,45.00,APPROVED
VA: HARRISONBURG,01/02/2016 03:00:00,,2755.00,1581.00,459.00,239.00,140.00,150.00,91.00,44.00,APPROVED
VA: HARRISONBURG,01/02/2016 04:00:00,,2778.00,1598.00,456.00,243.00,139.00,151.00,93.00,44.00,APPROVED
VA: HARRISONBURG,01/02/2016 05:01:00,,2813.00,1635.00,461.00,246.00,143.00,153.00,95.00,45.00,APPROVED
VA: HARRISONBURG,01/02/2016 06:01:00,,2824.00,1630.00,468.00,251.00,147.00,151.00,96.00,45.00,APPROVED
VA: HARRISONBURG,01/02/2016 07:01:00,,2823.00,1651.00,468.00,255.00,145.00,155.00,99.00,48.00,APPROVED
VA: HARRISONBURG,01/02/2016 08:01:00,,2821.00,1644.00,469.00,260.00,147.00,156.00,95.00,43.00,APPROVED
VA: HARRISONBURG,01/02/2016 09:01:00,,2789.00,1637.00,465.00,249.00,143.00,157.00,95.00,46.00,APPROVED
VA: HARRISONBURG,01/02/2016 10:02:00,,2809.00,1650.00,474.00,255.00,145.00,156.00,97.00,49.00,APPROVED
VA: HARRISONBURG,01/02/2016 11:02:00,,2804.00,1652.00,469.00,253.00,145.00,159.00,97.00,46.00,APPROVED
VA: HARRISONBURG,01/02/2016 12:02:00,,2820.00,1649.00,466.00,254.00,143.00,159.00,97.00,47.00,APPROVED
VA: HARRISONBURG,01/02/2016 13:02:00,,2826.00,1667.00,470.00,255.00,147.00,158.00,96.00,46.00,APPROVED
VA: HARRISONBURG,01/02/2016 14:02:00,,2815.00,1651.00,475.00,254.00,144.00,160.00,98.00,46.00,APPROVED
VA: HARRISONBURG,01/02/2016 15:03:00,,2750.00,1633.00,466.00,253.00,147.00,157.00,97.00,45.00,APPROVED
VA: HARRISONBURG,01/02/2016 16:03:00,,2652.00,1596.00,462.00,244.00,143.00,155.00,96.00,44.00,APPROVED
VA: HARRISONBURG,01/02/2016 17:03:00,,2607.00,1562.00,460.00,240.00,141.00,153.00,91.00,45.00,APPROVED
VA: HARRISONBURG,01/02/2016 18:03:00,,2587.00,1562.00,459.00,240.00,140.00,151.00,93.00,45.00,APPROVED
VA: HARRISONBURG,01/02/2016 19:04:00,,2582.00,1564.00,459.00,239.00,140.00,152.00,93.00,44.00,APPROVED
VA: HARRISONBURG,01/02/2016 20:04:00,,2636.00,1573.00,464.00,237.00,143.00,150.00,92.00,45.00,APPROVED
VA: HARRISONBURG,01/02/2016 21:04:00,,2676.00,1577.00,463.00,239.00,140.00,149.00,94.00,45.00,APPROVED
VA: HARRISONBURG,01/02/2016 22:04:00,,2664.00,1571.00,462.00,240.00,144.00,149.00,92.00,43.00,APPROVED
VA: HARRISONBURG,01/02/2016 23:04:00,,2697.00,1574.00,461.00,241.00,146.00,150.00,93.00,45.00,APPROVED
VA: HARRISONBURG,01/03/2016 00:05:00,,2715.00,1594.00,459.00,243.00,139.00,149.00,93.00,45.00,APPROVED
VA: HARRISONBURG,01/03/2016 01:05:00,,2775.00,1623.00,463.00,246.00,144.00,153.00,93.00,46.00,APPROVED
VA: HARRISONBURG,01/03/2016 02:05:00,,2783.00,1623.00,464.00,248.00,144.00,154.00,95.00,45.00,APPROVED
VA: HARRISONBURG,01/03/2016 03:05:00,,2768.00,1611.00,462.00,247.00,142.00,152.00,95.00,45.00,APPROVED
VA: HARRISONBURG,01/03/2016 04:05:00,,2773.00,1612.00,459.00,242.00,141.00,152.00,96.00,46.00,APPROVED
VA: HARRISONBURG,01/03/2016 05:06:00,,2803.00,1637.00,469.00,247.00,146.00,154.00,95.00,45.00,APPROVED
VA: HARRISONBURG,01/03/2016 06:06:00,,2840.00,1663.00,475.00,252.00,143.00,153.00,94.00,45.00,APPROVED
VA: HARRISONBURG,01/03/2016 07:06:00,,2842.00,1656.00,473.00,251.00,150.00,154.00,96.00,47.00,APPROVED
VA: HARRISONBURG,01/03/2016 08:06:00,,2858.00,1667.00,477.00,254.00,146.00,160.00,97.00,47.00,APPROVED
VA: HARRISONBURG,01/03/2016 09:06:00,,2872.00,1694.00,480.00,261.00,144.00,159.00,96.00,47.00,APPROVED
VA: HARRISONBURG,01/03/2016 10:07:00,,2863.00,1702.00,482.00,264.00,149.00,161.00,97.00,47.00,APPROVED
VA: HARRISONBURG,01/03/2016 11:07:00,,2826.00,1673.00,477.00,258.00,149.00,160.00,99.00,47.00,APPROVED
VA: HARRISONBURG,01/03/2016 12:07:00,,2818.00,1649.00,471.00,251.00,147.00,157.00,94.00,46.00,APPROVED
VA: HARRISONBURG,01/03/2016 13:07:00,,2815.00,1637.00,471.00,252.00,143.00,155.00,98.00,46.00,APPROVED
VA: HARRISONBURG,01/03/2016 14:07:00,,2788.00,1640.00,468.00,250.00,145.00,155.00,95.00,47.00,APPROVED
VA: HARRISONBURG,01/03/2016 15:08:00,,2692.00,1612.00,466.00,246.00,147.00,157.00,94.00,45.00,APPROVED
VA: HARRISONBURG,01/03/2016 16:08:00,,2624.00,1576.00,467.00,241.00,142.00,154.00,91.00,45.00,APPROVED
VA: HARRISONBURG,01/03/2016 17:08:00,,2574.00,1559.00,463.00,236.00,143.00,155.00,91.00,45.00,APPROVED
VA: HARRISONBURG,01/03/2016 18:08:00,,2521.00,1531.00,466.00,234.00,138.00,152.00,92.00,45.00,APPROVED
VA: HARRISONBURG,01/03/2016 19:09:00,,2493.00,1514.00,459.00,234.00,140.00,154.00,89.00,45.00,APPROVED
VA: HARRISONBURG,01/03/2016 20:09:00,,2486.00,1523.00,458.00,228.00,138.00,150.00,88.00,44.00,APPROVED
VA: HARRISONBURG,01/03/2016 21:09:00,,2534.00,1516.00,459.00,229.00,139.00,149.00,91.00,45.00,APPROVED
VA: HARRISONBURG,01/03/2016 22:09:00,,2592.00,1530.00,449.00,228.00,139.00,150.00,93.00,44.00,APPROVED
VA: HARRISONBURG,01/03/2016 23:09:00,,2646.00,1561.00,455.00,237.00,137.00,151.00,92.00,46.00,APPROVED
VA: HARRISONBURG,01/04/2016 00:10:00,,2686.00,1592.00,462.00,238.00,142.00,149.00,92.00,45.00,APPROVED
VA: HARRISONBURG,01/04/2016 01:10:00,,2766.00,1624.00,471.00,245.00,145.00,156.00,96.00,45.00,APPROVED
VA: HARRISONBURG,01/04/2016 02:10:00,,2864.00,1690.00,482.00,257.00,146.00,159.00,97.00,46.00,APPROVED
VA: HARRISONBURG,01/04/2016 03:10:00,,2902.00,1731.00,484.00,266.00,150.00,163.00,97.00,48.00,APPROVED
VA: HARRISONBURG,01/04/2016 04:10:00,,2923.00,1740.00,495.00,273.00,152.00,165.00,101.00,46.00,APPROVED
VA: HARRISONBURG,01/04/2016 05:11:00,,2906.00,1740.00,494.00,272.00,153.00,166.00,103.00,47.00,APPROVED
VA: HARRISONBURG,01/04/2016 06:11:00,,2829.00,1688.00,487.00,268.00,149.00,162.00,101.00,46.00,APPROVED
VA: HARRISONBURG,01/04/2016 07:11:00,,2829.00,1677.00,480.00,255.00,147.00,163.00,97.00,47.00,APPROVED
VA: HARRISONBURG,01/04/2016 08:11:00,,2860.00,1702.00,483.00,267.00,149.00,165.00,101.00,47.00,APPROVED
VA: HARRISONBURG,01/04/2016 09:11:00,,2844.00,1698.00,482.00,271.00,150.00,165.00,102.00,47.00,APPROVED
VA: HARRISONBURG,01/04/2016 10:12:00,,2843.00,1677.00,483.00,263.00,148.00,162.00,102.00,46.00,APPROVED
VA: HARRISONBURG,01/04/2016 11:12:00,,2849.00,1681.00,476.00,263.00,149.00,162.00,99.00,48.00,APPROVED
VA: HARRISONBURG,01/04/2016 12:12:00,,2869.00,1696.00,484.00,263.00,150.00,164.00,100.00,48.00,APPROVED
VA: HARRISONBURG,01/04/2016 13:12:00,,2814.00,1619.00,467.00,250.00,143.00,155.00,97.00,47.00,APPROVED
VA: HARRISONBURG,01/04/2016 14:12:00,,2779.00,1602.00,458.00,247.00,139.00,151.00,93.00,44.00,APPROVED
VA: HARRISONBURG,01/04/2016 15:13:00,,2813.00,1632.00,465.00,248.00,145.00,155.00,94.00,47.00,APPROVED
VA: HARRISONBURG,01/04/2016 16:30:00,,2881.00,1686.00,477.00,252.00,147.00,156.00,95.00,45.00,APPROVED
VA: HARRISONBURG,01/04/2016 17:31:00,,2773.00,1596.00,455.00,241.00,142.00,150.00,94.00,45.00,APPROVED
VA: HARRISONBURG,01/04/2016 18:31:00,,2745.00,1573.00,458.00,238.00,140.00,147.00,92.00,43.00,APPROVED
VA: HARRISONBURG,01/04/2016 19:31:00,,2735.00,1561.00,451.00,235.00,141.00,148.00,91.00,43.00,APPROVED
VA: HARRISONBURG,01/04/2016 20:31:00,,2717.00,1548.00,447.00,233.00,137.00,145.00,91.00,44.00,APPROVED
VA: HARRISONBURG,01/05/2016 15:34:00,,2757.00,1583.00,453.00,236.00,140.00,144.00,93.00,43.00,APPROVED
VA: HARRISONBURG,01/05/2016 16:35:00,,2709.00,1549.00,446.00,229.00,139.00,146.00,93.00,46.00,APPROVED
VA: HARRISONBURG,01/05/2016 17:35:00,,2673.00,1532.00,445.00,230.00,138.00,143.00,89.00,42.00,APPROVED
VA: HARRISONBURG,01/05/2016 18:35:00,,2644.00,1525.00,446.00,228.00,137.00,144.00,92.00,44.00,APPROVED
VA: HARRISONBURG,01/05/2016 19:35:00,,2639.00,1518.00,442.00,232.00,140.00,141.00,90.00,42.00,APPROVED
VA: HARRISONBURG,01/05/2016 20:35:00,,2659.00,1518.00,444.00,230.00,137.00,143.00,90.00,44.00,APPROVED
VA: HARRISONBURG,01/05/2016 21:36:00,,2696.00,1540.00,444.00,231.00,136.00,142.00,92.00,45.00,APPROVED
VA: HARRISONBURG,01/05/2016 22:36:00,,2714.00,1555.00,448.00,233.00,140.00,144.00,89.00,44.00,APPROVED
VA: HARRISONBURG,01/05/2016 23:36:00,,2748.00,1579.00,452.00,231.00,142.00,146.00,95.00,44.00,APPROVED
VA: HARRISONBURG,01/06/2016 00:36:00,,2818.00,1663.00,467.00,250.00,146.00,155.00,97.00,47.00,APPROVED
VA: HARRISONBURG,01/06/2016 01:36:00,,2934.00,1787.00,499.00,286.00,156.00,173.00,109.00,48.00,APPROVED
VA: HARRISONBURG,01/06/2016 02:37:00,,3003.00,1874.00,515.00,311.00,164.00,185.00,113.00,51.00,APPROVED
VA: HARRISONBURG,01/06/2016 03:37:00,,3024.00,1904.00,523.00,322.00,169.00,188.00,114.00,54.00,APPROVED
VA: HARRISONBURG,01/06/2016 04:37:00,,3035.00,1920.00,530.00,326.00,167.00,188.00,113.00,52.00,APPROVED
VA: HARRISONBURG,01/06/2016 05:37:00,,3042.00,1907.00,528.00,322.00,165.00,186.00,113.00,52.00,APPROVED
VA: HARRISONBURG,01/06/2016 06:37:00,,3023.00,1917.00,532.00,324.00,167.00,190.00,113.00,54.00,APPROVED
VA: HARRISONBURG,01/06/2016 07:38:00,,3030.00,1910.00,532.00,320.00,168.00,190.00,115.00,53.00,APPROVED
VA: HARRISONBURG,01/06/2016 08:38:00,,3009.00,1924.00,529.00,330.00,169.00,189.00,113.00,54.00,APPROVED
VA: HARRISONBURG,01/06/2016 09:38:00,,3011.00,1902.00,522.00,321.00,167.00,187.00,113.00,52.00,APPROVED
VA: HARRISONBURG,01/06/2016 10:38:00,,2965.00,1869.00,521.00,314.00,165.00,184.00,111.00,54.00,APPROVED
VA: HARRISONBURG,01/06/2016 11:38:00,,2989.00,1875.00,519.00,317.00,166.00,185.00,112.00,52.00,APPROVED
VA: HARRISONBURG,01/06/2016 12:39:00,,2988.00,1863.00,515.00,307.00,161.00,182.00,110.00,51.00,APPROVED
VA: HARRISONBURG,01/06/2016 13:39:00,,2999.00,1867.00,521.00,309.00,163.00,184.00,110.00,52.00,APPROVED
VA: HARRISONBURG,01/06/2016 14:39:00,,2949.00,1822.00,509.00,300.00,160.00,175.00,108.00,50.00,APPROVED
VA: HARRISONBURG,01/06/2016 15:39:00,,2800.00,1688.00,484.00,269.00,149.00,165.00,101.00,48.00,APPROVED
VA: HARRISONBURG,01/06/2016 16:39:00,,2683.00,1600.00,467.00,249.00,144.00,157.00,97.00,46.00,APPROVED
VA: HARRISONBURG,01/06/2016 17:40:00,,2577.00,1551.00,454.00,235.00,139.00,151.00,93.00,45.00,APPROVED
VA: HARRISONBURG,01/06/2016 18:34:00,,2586.00,1566.00,462.00,242.00,143.00,152.00,95.00,45.00,APPROVED
VA: HARRISONBURG,01/07/2016 14:40:00,,2453.00,1804.00,547.00,327.00,177.00,206.00,118.00,57.00,APPROVED
VA: HARRISONBURG,01/07/2016 15:40:00,,2378.00,1707.00,535.00,300.00,171.00,200.00,114.00,53.00,APPROVED
VA: HARRISONBURG,01/07/2016 16:40:00,,2189.00,1519.00,493.00,260.00,155.00,179.00,104.00,50.00,APPROVED
VA: HARRISONBURG,01/07/2016 17:40:00,,2148.00,1456.00,472.00,242.00,150.00,167.00,101.00,50.00,APPROVED
VA: HARRISONBURG,01/07/2016 18:40:00,,2057.00,1378.00,460.00,228.00,145.00,162.00,96.00,47.00,APPROVED
VA: HARRISONBURG,01/07/2016 19:41:00,,2027.00,1340.00,449.00,217.00,143.00,155.00,90.00,48.00,APPROVED
VA: HARRISONBURG,01/07/2016 20:41:00,,2073.00,1374.00,451.00,221.00,140.00,157.00,92.00,45.00,APPROVED
VA: HARRISONBURG,01/07/2016 21:41:00,,2110.00,1393.00,451.00,227.00,143.00,156.00,94.00,48.00,APPROVED
VA: HARRISONBURG,01/07/2016 22:41:00,,2201.00,1470.00,463.00,240.00,149.00,162.00,99.00,48.00,APPROVED
VA: HARRISONBURG,01/07/2016 23:41:00,,2273.00,1552.00,487.00,257.00,152.00,173.00,104.00,50.00,APPROVED
VA: HARRISONBURG,01/08/2016 00:42:00,,2358.00,1647.00,500.00,279.00,161.00,185.00,110.00,52.00,APPROVED
VA: HARRISONBURG,01/08/2016 01:42:00,,2463.00,1814.00,540.00,321.00,174.00,207.00,120.00,58.00,APPROVED
VA: HARRISONBURG,01/08/2016 02:42:00,,2529.00,1933.00,573.00,345.00,186.00,222.00,129.00,59.00,APPROVED
VA: HARRISONBURG,01/08/2016 03:42:00,,2577.00,1989.00,590.00,372.00,191.00,233.00,135.00,61.00,APPROVED
VA: HARRISONBURG,01/08/2016 04:42:00,,2625.00,2063.00,610.00,389.00,199.00,241.00,139.00,64.00,APPROVED
VA: HARRISONBURG,01/08/2016 05:43:00,,2665.00,2099.00,617.00,405.00,199.00,252.00,139.00,66.00,APPROVED
VA: HARRISONBURG,01/08/2016 06:43:00,,2691.00,2163.00,635.00,425.00,204.00,262.00,148.00,66.00,APPROVED
